rl	V(vo)
4.179999999999955e+00	5.012712e+00
4.189999999999955e+00	5.012736e+00
4.199999999999955e+00	5.012760e+00
4.209999999999955e+00	5.012784e+00
4.219999999999954e+00	5.012808e+00
4.229999999999954e+00	5.012817e+00
4.239999999999954e+00	5.012840e+00
4.249999999999954e+00	5.012864e+00
4.259999999999954e+00	5.012887e+00
4.269999999999953e+00	5.012910e+00
4.279999999999953e+00	5.012933e+00
4.289999999999953e+00	5.012956e+00
4.299999999999953e+00	5.012979e+00
4.309999999999953e+00	5.013000e+00
4.319999999999952e+00	5.013022e+00
4.329999999999952e+00	5.013044e+00
4.339999999999952e+00	5.013065e+00
4.349999999999952e+00	5.013087e+00
4.359999999999951e+00	5.013109e+00
4.369999999999951e+00	5.013130e+00
4.379999999999951e+00	5.013155e+00
4.389999999999951e+00	5.013180e+00
4.399999999999951e+00	5.013204e+00
4.409999999999950e+00	5.013228e+00
4.419999999999950e+00	5.013258e+00
4.429999999999950e+00	5.013279e+00
4.439999999999950e+00	5.013299e+00
4.449999999999950e+00	5.013325e+00
4.459999999999949e+00	5.013343e+00
4.469999999999949e+00	5.013363e+00
4.479999999999949e+00	5.013384e+00
4.489999999999949e+00	5.013405e+00
4.499999999999948e+00	5.013425e+00
4.509999999999948e+00	5.013446e+00
4.519999999999948e+00	5.013466e+00
4.529999999999948e+00	5.013486e+00
4.539999999999948e+00	5.013506e+00
4.549999999999947e+00	5.013526e+00
4.559999999999947e+00	5.013546e+00
4.569999999999947e+00	5.013566e+00
4.579999999999947e+00	5.013585e+00
4.589999999999947e+00	5.013605e+00
4.599999999999946e+00	5.013624e+00
4.609999999999946e+00	5.013644e+00
4.619999999999946e+00	5.013663e+00
4.629999999999946e+00	5.013682e+00
4.639999999999946e+00	5.013701e+00
4.649999999999945e+00	5.013720e+00
4.659999999999945e+00	5.013741e+00
4.669999999999945e+00	5.013758e+00
4.679999999999945e+00	5.013776e+00
4.689999999999944e+00	5.013795e+00
4.699999999999944e+00	5.013813e+00
4.709999999999944e+00	5.013832e+00
4.719999999999944e+00	5.013850e+00
4.729999999999944e+00	5.013868e+00
4.739999999999943e+00	5.013883e+00
4.749999999999943e+00	5.013904e+00
4.759999999999943e+00	5.013971e+00
4.769999999999943e+00	5.013940e+00
4.779999999999943e+00	5.013958e+00
4.789999999999942e+00	5.013975e+00
4.799999999999942e+00	5.013993e+00
4.809999999999942e+00	5.014010e+00
4.819999999999942e+00	5.014028e+00
4.829999999999941e+00	5.014045e+00
4.839999999999941e+00	5.014062e+00
4.849999999999941e+00	5.014080e+00
4.859999999999941e+00	5.014097e+00
4.869999999999941e+00	5.014113e+00
4.879999999999940e+00	5.014131e+00
4.889999999999940e+00	5.014147e+00
4.899999999999940e+00	5.014164e+00
4.909999999999940e+00	5.014181e+00
4.919999999999940e+00	5.014197e+00
4.929999999999939e+00	5.014214e+00
4.939999999999939e+00	5.014230e+00
4.949999999999939e+00	5.014246e+00
4.959999999999939e+00	5.014263e+00
4.969999999999938e+00	5.014279e+00
4.979999999999938e+00	5.014295e+00
4.989999999999938e+00	5.014311e+00
4.999999999999938e+00	5.014327e+00
5.009999999999938e+00	5.014343e+00
5.019999999999937e+00	5.014359e+00
5.029999999999937e+00	5.014374e+00
5.039999999999937e+00	5.014390e+00
5.049999999999937e+00	5.014406e+00
5.059999999999937e+00	5.014421e+00
5.069999999999936e+00	5.014437e+00
5.079999999999936e+00	5.014452e+00
5.089999999999936e+00	5.014467e+00
5.099999999999936e+00	5.014482e+00
5.109999999999935e+00	5.014498e+00
5.119999999999935e+00	5.014513e+00
5.129999999999935e+00	5.014528e+00
5.139999999999935e+00	5.014543e+00
5.149999999999935e+00	5.014558e+00
5.159999999999934e+00	5.014573e+00
5.169999999999934e+00	5.014587e+00
5.179999999999934e+00	5.014602e+00
5.189999999999934e+00	5.014617e+00
5.199999999999934e+00	5.014631e+00
5.209999999999933e+00	5.014646e+00
5.219999999999933e+00	5.014660e+00
5.229999999999933e+00	5.014675e+00
5.239999999999933e+00	5.014689e+00
5.249999999999932e+00	5.014703e+00
5.259999999999932e+00	5.014718e+00
5.269999999999932e+00	5.014731e+00
5.279999999999932e+00	5.014746e+00
5.289999999999932e+00	5.014760e+00
5.299999999999931e+00	5.014745e+00
5.309999999999931e+00	5.014787e+00
5.319999999999931e+00	5.014803e+00
5.329999999999931e+00	5.014815e+00
5.339999999999931e+00	5.014829e+00
5.349999999999930e+00	5.014842e+00
5.359999999999930e+00	5.014871e+00
5.369999999999930e+00	5.014869e+00
5.379999999999930e+00	5.014883e+00
5.389999999999930e+00	5.014896e+00
5.399999999999929e+00	5.014909e+00
5.409999999999929e+00	5.014923e+00
5.419999999999929e+00	5.014936e+00
5.429999999999929e+00	5.014949e+00
5.439999999999928e+00	5.014962e+00
5.449999999999928e+00	5.014976e+00
5.459999999999928e+00	5.014988e+00
5.469999999999928e+00	5.015001e+00
5.479999999999928e+00	5.015014e+00
5.489999999999927e+00	5.015027e+00
5.499999999999927e+00	5.015040e+00
5.509999999999927e+00	5.015053e+00
5.519999999999927e+00	5.015065e+00
5.529999999999927e+00	5.015217e+00
5.539999999999926e+00	5.015090e+00
5.549999999999926e+00	5.015103e+00
5.559999999999926e+00	5.015115e+00
5.569999999999926e+00	5.015128e+00
5.579999999999925e+00	5.015140e+00
5.589999999999925e+00	5.015152e+00
5.599999999999925e+00	5.015165e+00
5.609999999999925e+00	5.015177e+00
5.619999999999925e+00	5.015189e+00
5.629999999999924e+00	5.015201e+00
5.639999999999924e+00	5.015213e+00
5.649999999999924e+00	5.015225e+00
5.659999999999924e+00	5.015237e+00
5.669999999999924e+00	5.015249e+00
5.679999999999923e+00	5.015261e+00
5.689999999999923e+00	5.015273e+00
5.699999999999923e+00	5.015285e+00
5.709999999999923e+00	5.015296e+00
5.719999999999922e+00	5.015308e+00
5.729999999999922e+00	5.015320e+00
5.739999999999922e+00	5.015331e+00
5.749999999999922e+00	5.015343e+00
5.759999999999922e+00	5.015355e+00
5.769999999999921e+00	5.015366e+00
5.779999999999921e+00	5.015377e+00
5.789999999999921e+00	5.015388e+00
5.799999999999921e+00	5.015400e+00
5.809999999999921e+00	5.015417e+00
5.819999999999920e+00	5.015422e+00
5.829999999999920e+00	5.015435e+00
5.839999999999920e+00	5.015445e+00
5.849999999999920e+00	5.015456e+00
5.859999999999919e+00	5.015467e+00
5.869999999999919e+00	5.015481e+00
5.879999999999919e+00	5.015489e+00
5.889999999999919e+00	5.015521e+00
5.899999999999919e+00	5.015539e+00
5.909999999999918e+00	5.015522e+00
5.919999999999918e+00	5.015532e+00
5.929999999999918e+00	5.015543e+00
5.939999999999918e+00	5.015554e+00
5.949999999999918e+00	5.015564e+00
5.959999999999917e+00	5.015575e+00
5.969999999999917e+00	5.015586e+00
5.979999999999917e+00	5.015596e+00
5.989999999999917e+00	5.015607e+00
5.999999999999917e+00	5.015617e+00
6.009999999999916e+00	5.015628e+00
6.019999999999916e+00	5.015638e+00
6.029999999999916e+00	5.015648e+00
6.039999999999916e+00	5.015659e+00
6.049999999999915e+00	5.015669e+00
6.059999999999915e+00	5.015679e+00
6.069999999999915e+00	5.015689e+00
6.079999999999915e+00	5.015699e+00
6.089999999999915e+00	5.015710e+00
