Freq.	V(vo)/V(vp)
1.90546071796328e+00	(6.05892373805793e+01dB,-1.79487543317368e+02°)
1.92752491319097e+00	(6.05892453162819e+01dB,-1.79493429607658e+02°)
1.94984459975808e+00	(6.05892530712219e+01dB,-1.79499248766671e+02°)
1.97242273611489e+00	(6.05892606497186e+01dB,-1.79505001565240e+02°)
1.99526231496891e+00	(6.05892680556504e+01dB,-1.79510688765441e+02°)
2.01836636368160e+00	(6.05892752931516e+01dB,-1.79516311120646e+02°)
2.04173794466957e+00	(6.05892823659198e+01dB,-1.79521869375671e+02°)
2.06538015581057e+00	(6.05892892774953e+01dB,-1.79527364266852e+02°)
2.08929613085408e+00	(6.05892960319595e+01dB,-1.79532796522105e+02°)
2.11348903983668e+00	(6.05893026326843e+01dB,-1.79538166861094e+02°)
2.13796208950227e+00	(6.05893090831685e+01dB,-1.79543475995276e+02°)
2.16271852372706e+00	(6.05893153867621e+01dB,-1.79548724628011e+02°)
2.18776162394959e+00	(6.05893215468065e+01dB,-1.79553913454651e+02°)
2.21309470960568e+00	(6.05893275667762e+01dB,-1.79559043162621e+02°)
2.23872113856838e+00	(6.05893334496535e+01dB,-1.79564114431540e+02°)
2.26464430759310e+00	(6.05893391986962e+01dB,-1.79569127933278e+02°)
2.29086765276781e+00	(6.05893448169520e+01dB,-1.79574084332064e+02°)
2.31739464996852e+00	(6.05893503070511e+01dB,-1.79578984284586e+02°)
2.34422881531996e+00	(6.05893556723911e+01dB,-1.79583828440019e+02°)
2.37137370566170e+00	(6.05893609156076e+01dB,-1.79588617440186e+02°)
2.39883291901953e+00	(6.05893660394801e+01dB,-1.79593351919598e+02°)
2.42661009508246e+00	(6.05893710467247e+01dB,-1.79598032505548e+02°)
2.45470891568508e+00	(6.05893759398568e+01dB,-1.79602659818202e+02°)
2.48313310529562e+00	(6.05893807218183e+01dB,-1.79607234470650e+02°)
2.51188643150963e+00	(6.05893853948659e+01dB,-1.79611757069038e+02°)
2.54097270554935e+00	(6.05893899615464e+01dB,-1.79616228212605e+02°)
2.57039578276891e+00	(6.05893944243503e+01dB,-1.79620648493778e+02°)
2.60015956316532e+00	(6.05893987854347e+01dB,-1.79625018498260e+02°)
2.63026799189543e+00	(6.05894030473202e+01dB,-1.79629338805080e+02°)
2.66072505979886e+00	(6.05894072121272e+01dB,-1.79633609986703e+02°)
2.69153480392697e+00	(6.05894112822722e+01dB,-1.79637832609070e+02°)
2.72270130807796e+00	(6.05894152597737e+01dB,-1.79642007231711e+02°)
2.75422870333822e+00	(6.05894191466708e+01dB,-1.79646134407796e+02°)
2.78612116862982e+00	(6.05894229451632e+01dB,-1.79650214684200e+02°)
2.81838293126451e+00	(6.05894266571253e+01dB,-1.79654248601603e+02°)
2.85101826750396e+00	(6.05894302845946e+01dB,-1.79658236694534e+02°)
2.88403150312666e+00	(6.05894338295637e+01dB,-1.79662179491456e+02°)
2.91742701400122e+00	(6.05894372937032e+01dB,-1.79666077514843e+02°)
2.95120922666644e+00	(6.05894406791975e+01dB,-1.79669931281217e+02°)
2.98538261891802e+00	(6.05894439874933e+01dB,-1.79673741301266e+02°)
3.01995172040208e+00	(6.05894472206229e+01dB,-1.79677508079862e+02°)
