Freq.	V(vo)/V(vp)
5.82103217770877e-01	(5.62746465541150e+01dB,-1.78976062736697e+02°)
5.88843655355595e-01	(5.62746781290274e+01dB,-1.78987783248414e+02°)
5.95662143529016e-01	(5.62747089854288e+01dB,-1.78999369703576e+02°)
6.02559586074364e-01	(5.62747391396649e+01dB,-1.79010823634165e+02°)
6.09536897240175e-01	(5.62747686077097e+01dB,-1.79022146554726e+02°)
6.16595001861489e-01	(5.62747974051742e+01dB,-1.79033339962561e+02°)
6.23734835482426e-01	(5.62748255473142e+01dB,-1.79044405337929e+02°)
6.30957344480200e-01	(5.62748530490369e+01dB,-1.79055344144232e+02°)
6.38263486190555e-01	(5.62748799249129e+01dB,-1.79066157828206e+02°)
6.45654229034662e-01	(5.62749061891804e+01dB,-1.79076847820114e+02°)
6.53130552647479e-01	(5.62749318557555e+01dB,-1.79087415533925e+02°)
6.60693448007603e-01	(5.62749569382344e+01dB,-1.79097862367503e+02°)
6.68343917568622e-01	(5.62749814499071e+01dB,-1.79108189702787e+02°)
6.76082975391989e-01	(5.62750054037612e+01dB,-1.79118398905970e+02°)
6.83911647281437e-01	(5.62750288124869e+01dB,-1.79128491327678e+02°)
6.91830970918944e-01	(5.62750516884874e+01dB,-1.79138468303147e+02°)
6.99841996002281e-01	(5.62750740438843e+01dB,-1.79148331152394e+02°)
7.07945784384146e-01	(5.62750958905222e+01dB,-1.79158081180391e+02°)
7.16143410212910e-01	(5.62751172399775e+01dB,-1.79167719677237e+02°)
7.24435960074998e-01	(5.62751381035619e+01dB,-1.79177247918321e+02°)
7.32824533138912e-01	(5.62751584923300e+01dB,-1.79186667164495e+02°)
7.41310241300926e-01	(5.62751784170872e+01dB,-1.79195978662232e+02°)
7.49894209332464e-01	(5.62751978883909e+01dB,-1.79205183643796e+02°)
7.58577575029192e-01	(5.62752169165591e+01dB,-1.79214283327396e+02°)
7.67361489361828e-01	(5.62752355116750e+01dB,-1.79223278917350e+02°)
7.76247116628701e-01	(5.62752536835924e+01dB,-1.79232171604241e+02°)
7.85235634610081e-01	(5.62752714419401e+01dB,-1.79240962565070e+02°)
7.94328234724291e-01	(5.62752887961307e+01dB,-1.79249652963416e+02°)
8.03526122185627e-01	(5.62753057553590e+01dB,-1.79258243949582e+02°)
8.12830516164109e-01	(5.62753223286140e+01dB,-1.79266736660749e+02°)
