Freq.	V(vo)/V(vp)
3.75837404288452e+00	(6.21366306577578e+01dB,-1.79690255307265e+02°)
3.80189396320569e+00	(6.21366335692798e+01dB,-1.79693827611411e+02°)
3.84591782045362e+00	(6.21366364145643e+01dB,-1.79697359335866e+02°)
3.89045144994289e+00	(6.21366391951199e+01dB,-1.79700850948650e+02°)
3.93550075455786e+00	(6.21366419123334e+01dB,-1.79704302912472e+02°)
3.98107170553506e+00	(6.21366445678205e+01dB,-1.79707715684782e+02°)
4.02717034325468e+00	(6.21366471629893e+01dB,-1.79711089717844e+02°)
4.07380277804121e+00	(6.21366496990405e+01dB,-1.79714425458796e+02°)
4.12097519097339e+00	(6.21366521774064e+01dB,-1.79717723349694e+02°)
4.16869383470344e+00	(6.21366545994009e+01dB,-1.79720983827583e+02°)
4.21696503428591e+00	(6.21366569662209e+01dB,-1.79724207324557e+02°)
4.26579518801602e+00	(6.21366592792961e+01dB,-1.79727394267799e+02°)
4.31519076827775e+00	(6.21366615397658e+01dB,-1.79730545079662e+02°)
4.36515832240175e+00	(6.21366637487406e+01dB,-1.79733660177709e+02°)
4.41570447353322e+00	(6.21366659075672e+01dB,-1.79736739974765e+02°)
4.46683592150973e+00	(6.21366680172149e+01dB,-1.79739784878990e+02°)
4.51855944374932e+00	(6.21366700789776e+01dB,-1.79742795293909e+02°)
4.57088189614885e+00	(6.21366720937733e+01dB,-1.79745771618489e+02°)
4.62381021399270e+00	(6.21366740628456e+01dB,-1.79748714247170e+02°)
4.67735141287208e+00	(6.21366759870633e+01dB,-1.79751623569940e+02°)
4.73151258961491e+00	(6.21366778675342e+01dB,-1.79754499972363e+02°)
4.78630092322649e+00	(6.21366797052557e+01dB,-1.79757343835647e+02°)
4.84172367584110e+00	(6.21366815012021e+01dB,-1.79760155536688e+02°)
4.89778819368457e+00	(6.21366832563257e+01dB,-1.79762935448121e+02°)
4.95450190804801e+00	(6.21366849714698e+01dB,-1.79765683938372e+02°)
5.01187233627284e+00	(6.21366866477189e+01dB,-1.79768401371694e+02°)
5.06990708274716e+00	(6.21366882858742e+01dB,-1.79771088108236e+02°)
5.12861383991376e+00	(6.21366898867171e+01dB,-1.79773744504078e+02°)
5.18800038928973e+00	(6.21366914512714e+01dB,-1.79776370911272e+02°)
5.24807460249785e+00	(6.21366929801917e+01dB,-1.79778967677909e+02°)
5.30884444231000e+00	(6.21366944744640e+01dB,-1.79781535148139e+02°)
5.37031796370265e+00	(6.21366959347055e+01dB,-1.79784073662242e+02°)
5.43250331492446e+00	(6.21366973618657e+01dB,-1.79786583556654e+02°)
5.49540873857637e+00	(6.21366987565263e+01dB,-1.79789065164024e+02°)
5.55904257270416e+00	(6.21367001195145e+01dB,-1.79791518813247e+02°)
5.62341325190362e+00	(6.21367014515531e+01dB,-1.79793944829519e+02°)
5.68852930843855e+00	(6.21367027533485e+01dB,-1.79796343534370e+02°)
5.75439937337170e+00	(6.21367040255036e+01dB,-1.79798715245716e+02°)
5.82103217770885e+00	(6.21367052687807e+01dB,-1.79801060277890e+02°)
5.88843655355603e+00	(6.21367064839267e+01dB,-1.79803378941693e+02°)
5.95662143529024e+00	(6.21367076714109e+01dB,-1.79805671544434e+02°)
