rl	V(vo)
4.550000000000038e+01	5.031885e+00
4.560000000000038e+01	5.031924e+00
4.570000000000038e+01	5.031963e+00
4.580000000000038e+01	5.032002e+00
4.590000000000038e+01	5.032041e+00
4.600000000000038e+01	5.032079e+00
4.610000000000039e+01	5.032117e+00
4.620000000000039e+01	5.032156e+00
4.630000000000039e+01	5.032193e+00
4.640000000000039e+01	5.032231e+00
4.650000000000039e+01	5.032269e+00
4.660000000000039e+01	5.032306e+00
4.670000000000039e+01	5.032343e+00
4.680000000000040e+01	5.032381e+00
4.690000000000040e+01	5.032417e+00
4.700000000000040e+01	5.032454e+00
4.710000000000040e+01	5.032491e+00
4.720000000000040e+01	5.032527e+00
4.730000000000040e+01	5.032564e+00
4.740000000000040e+01	5.032600e+00
4.750000000000041e+01	5.032636e+00
4.760000000000041e+01	5.032671e+00
4.770000000000041e+01	5.032707e+00
4.780000000000041e+01	5.032743e+00
4.790000000000041e+01	5.032778e+00
4.800000000000041e+01	5.032814e+00
4.810000000000041e+01	5.032849e+00
4.820000000000041e+01	5.032884e+00
4.830000000000042e+01	5.032918e+00
4.840000000000042e+01	5.032953e+00
4.850000000000042e+01	5.032988e+00
4.860000000000042e+01	5.033022e+00
4.870000000000042e+01	5.033056e+00
4.880000000000042e+01	5.033091e+00
4.890000000000042e+01	5.033124e+00
4.900000000000043e+01	5.033158e+00
4.910000000000043e+01	5.033192e+00
4.920000000000043e+01	5.033226e+00
4.930000000000043e+01	5.033259e+00
4.940000000000043e+01	5.033292e+00
4.950000000000043e+01	5.033325e+00
4.960000000000043e+01	5.033358e+00
4.970000000000044e+01	5.033391e+00
4.980000000000044e+01	5.033424e+00
4.990000000000044e+01	5.033456e+00
5.000000000000000e+01	5.033489e+00
